id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang	src_text
test-7	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-7_16k.wav:2514:180782	9671	180782	<triplet> Anastas Mikoyan <subj> Soviet <obj> Live <triplet> Khrushchev <subj> Soviet <obj> Live	1	en	<entity> Anastas Mikoyan </entity> , then <entity> Soviet </entity> first deputy premier , was the catalyst for the reversal of <entity> Khrushchev </entity> 's order , according to the authors .
test-9	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-9_16k.wav:2467:167858	10275	167858	<triplet> Alekseev <subj> Soviet <obj> Live	1	en	But the authors suggested that <entity> Alekseev </entity> , along with others in the <entity> Soviet </entity> diplomatic corps , were not receiving accurate information from <entity> Moscow </entity> about the missiles .
test-11	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-11_16k.wav:2759:59705	2984	59705	<triplet> Hot Springs National Park <subj> Ark. <obj> Locate	1	en	<entity> Hot Springs National Park </entity> , <entity> Ark. </entity> ;
test-12	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-12_16k.wav:2458:42257	2520	42257	<triplet> Aguadilla <subj> Puerto Rico <obj> Locate	1	en	<entity> Aguadilla </entity> , <entity> Puerto Rico </entity> ;
test-13	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-13_16k.wav:2563:157522	9323	157522	<triplet> Fort Wainwright annex <subj> Fairbanks <obj> Locate <subj> Alaska <obj> Locate <triplet> Fairbanks <subj> Alaska <obj> Locate	1	en	Locations containing suitable federally owned land were listed as : <entity> Fort Wainwright annex </entity> , <entity> Fairbanks </entity> , <entity> Alaska </entity> ;
test-16	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-16_16k.wav:2582:307690	16452	307690	<triplet> Bolshoi Ballet <subj> Moscow <obj> Base <subj> Moscow <obj> Base <triplet> Kirov Ballet <subj> Leningrad <obj> Base <triplet> June Anderson <subj> U.S. <obj> Live <triplet> Carol Vaness <subj> U.S. <obj> Live	1	en	Dancers of <entity> Moscow </entity> 's <entity> Bolshoi Ballet </entity> in <entity> Moscow </entity> and <entity> Leningrad </entity> 's <entity> Kirov Ballet </entity> , together with opera singers from the <entity> Armenian </entity> capital of <entity> Yerevan </entity> , joined <entity> U.S. </entity> sopranos <entity> June Anderson </entity> and <entity> Carol Vaness </entity> and <entity> British </entity> dancers and singers .
test-17	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-17_16k.wav:2488:218696	11529	218696	<triplet> Michael D. Papagiannis <subj> Boston University <obj> Work	1	en	<entity> Boston University </entity> 's <entity> Michael D. Papagiannis </entity> said he believes the crater was created <entity> 100 million years </entity> ago when a 50-mile-wide meteorite slammed into the <entity> Earth </entity> .
test-18	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-18_16k.wav:2463:141580	7164	141580	<triplet> Ostined <subj> Czechoslovakia <obj> Locate <triplet> Lesny <subj> Czechoslovakia <obj> Locate <triplet> Liberec <subj> Czechoslovakia <obj> Locate <triplet> Gmund <subj> Austria <obj> Locate	1	en	It is roughly bounded by <entity> Ostined </entity> , <entity> Lesny </entity> and <entity> Liberec </entity> in <entity> Czechoslovakia </entity> and <entity> Gmund </entity> in <entity> Austria </entity> .
test-21	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-21_16k.wav:2767:111921	6699	111921	<triplet> Yves Fortier <subj> Canada <obj> Live	1	en	<entity> Canada </entity> 's ambassador , <entity> Yves Fortier </entity> , said the resolution contained ` ` a one-sided account. ' '
test-22	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-22_16k.wav:2513:179759	10043	179759	<triplet> Bert Shanas <subj> United Federation of Teachers <obj> Work	1	en	` ` Either luck or good fortune was on my side , ' ' the shaken teacher , <entity> Donald Miller </entity> , said through <entity> United Federation of Teachers </entity> spokesman <entity> Bert Shanas </entity> .
test-23	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-23_16k.wav:2477:172627	10670	172627	<triplet> Michael Coats <subj> Navy <obj> Work	1	en	` ` We 're quite proud to be flying the third flight since the ( Challenger ) accident , ' ' <entity> Navy </entity> Capt. <entity> Michael Coats </entity> said during the final preflight news conference Wednesday .
test-25	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-25_16k.wav:2513:175322	11157	175322	<triplet> Yellowstone <subj> Wyo. <obj> Locate <triplet> McAllen <subj> Texas <obj> Locate	1	en	Temperatures around the nation at <entity> 2 a.m. </entity> EST ranged from <entity> 9 degrees </entity> below zero at <entity> Yellowstone </entity> , <entity> Wyo. </entity> , to <entity> 85 degrees </entity> at <entity> McAllen </entity> , <entity> Texas </entity> .
test-26	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-26_16k.wav:2539:166762	8719	166762	<triplet> Steve Wright <subj> DOE <obj> Work	1	en	` ` We see nothing right now that would make any difference , ' ' said <entity> Steve Wright </entity> , who directs <entity> DOE </entity> environmental studies at the SRP .
test-27	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-27_16k.wav:2474:218710	12574	218710	<triplet> Bert Byers <subj> Cecil Field Naval Air Station <obj> Work	1	en	The eight-pound bomb had a detonator charge , similar to a shotgun shell , that emits smoke when it hits the ground , said <entity> Bert Byers </entity> , spokesman for <entity> Cecil Field Naval Air Station </entity> .
test-31	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-31_16k.wav:2478:137469	7582	137469	<triplet> Shoshone-Bannock reservation <subj> Idaho <obj> Locate	1	en	<entity> Hatcher </entity> also fled to the <entity> Onondaga territory </entity> but has since moved to a <entity> Shoshone-Bannock reservation </entity> in <entity> Idaho </entity> .
test-32	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-32_16k.wav:2484:191393	11599	191393	<triplet> Albert O. Harjula <subj> Thomaston <obj> Live <triplet> Paul Fournier <subj> Department of Inland Fisheries and Wildlife <obj> Work	1	en	<entity> Albert O. Harjula </entity> , 29 , of <entity> Thomaston </entity> , became trapped first , said <entity> Paul Fournier </entity> , a spokesman for the state <entity> Department of Inland Fisheries and Wildlife </entity> .
test-33	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-33_16k.wav:2502:308794	20097	308794	<triplet> Idaho Falls <subj> Idaho <obj> Locate	1	en	To meet tritium needs , the report repeated previous administration recommendations for the construction of a <entity> $3.2 billion </entity> heavy water reactor at <entity> Savannah River </entity> and a <entity> $3.6 billion </entity> new design gas-cooled reactor at the Energy Department facility at <entity> Idaho Falls </entity> , <entity> Idaho </entity> .
test-37	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-37_16k.wav:2572:204617	9996	204617	<triplet> Darryl Breniser <subj> Blue Ball <obj> Live	1	en	After buying the shawl for <entity> $1 , 600 , </entity> <entity> Darryl Breniser </entity> of <entity> Blue Ball </entity> , said the approximately 2-by-5 foot shawl was worth the money .
test-39	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-39_16k.wav:2464:25867	2032	25867	<triplet> NASHVILLE <subj> Tenn . <obj> Locate	1	en	<entity> NASHVILLE </entity> , <entity> Tenn . </entity>
test-41	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-41_16k.wav:2530:230942	10995	230942	<triplet> Navy <subj> U.S. <obj> Base <subj> U.S. <obj> Base	1	en	<entity> Gadhafi </entity> requested the meeting of foreign ministers after two <entity> U.S. </entity> <entity> Navy </entity> planes downed the Libyan jets , which American officials say were about to attack the <entity> U.S. </entity> craft .
test-43	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-43_16k.wav:2504:285923	18298	285923	<triplet> Abrams <subj> Latin America bureau <obj> Work	1	en	` ` These are the tactics of a marginalized force driven to extremes by desperation , ' ' said <entity> Abrams </entity> , whose 3 -LCB- -year service as head of the <entity> Latin America bureau </entity> will end next week with the inauguration of President-elect <entity> Bush </entity> .
test-45	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-45_16k.wav:2487:208457	11459	208457	<triplet> Eduard A. Shevardnadze <subj> Soviet <obj> Live	1	en	<entity> Soviet </entity> Foreign <entity> Eduard A. Shevardnadze </entity> is to visit <entity> China </entity> next month to pave the way for the first Chinese-Soviet summit in 30 years , Chinese television reported Monday .
test-46	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-46_16k.wav:2474:282198	16219	282198	<triplet> Li <subj> Beijing <obj> Live <subj> China <obj> Live	1	en	In <entity> Beijing </entity> Thursday , spokesman <entity> Li </entity> repeated <entity> China </entity> 's position that the key to the solution of the Cambodian conflict ` ` lies in the genuine and complete Vietnamese troop withdrawal at the earliest possible date and effective international supervision. ' '
test-48	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-48_16k.wav:2477:230312	12156	230312	<triplet> Walesa <subj> Solidarity <obj> Work	1	en	<entity> Walesa </entity> , a shipyard electrician who founded the independent <entity> Solidarity </entity> union movement in <entity> 1980 </entity> , said <entity> Poles </entity> are restive and fed up with high prices and shortages .
test-49	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-49_16k.wav:2531:238109	13944	238109	<triplet> Bradley First Air <subj> Ottawa <obj> Base <subj> Canada <obj> Base <triplet> Ottawa <subj> Canada <obj> Locate	1	en	The plane , owned by <entity> Bradley First Air </entity> , of <entity> Ottawa </entity> , <entity> Canada </entity> , was carrying cargo to <entity> Montreal </entity> for <entity> Emery Air Freight Corp. </entity> , an air freight courier service with a hub at the <entity> Dayton </entity> airport .
test-51	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-51_16k.wav:2499:184210	8835	184210	<triplet> Sultan Al-Saud <subj> Saudi Arabia <obj> Live	1	en	In <entity> 1985 </entity> , shuttle passengers included <entity> Sultan Al-Saud </entity> of <entity> Saudi Arabia </entity> and <entity> Rodolfo Neri Vela </entity> , a <entity> Mexican </entity> .
test-52	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-52_16k.wav:2763:151520	7976	151520	<triplet> Rocky Mountains <subj> Montana <obj> Locate <triplet> Livingston <subj> Rocky Mountains <obj> Locate <subj> Montana <obj> Locate	1	en	High winds blew on the east slopes of the <entity> Rocky Mountains </entity> in <entity> Montana </entity> , with winds gusting to near <entity> 50 mph </entity> at <entity> Livingston </entity> .
test-56	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-56_16k.wav:2487:190366	9602	190366	<triplet> Samuel L. Husk <subj> Council of Great City Schools <obj> Work	1	en	Relative size and the power of the purse are certainly key factors , says <entity> Samuel L. Husk </entity> , executive director of the <entity> Council of Great City Schools </entity> .
test-57	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-57_16k.wav:2477:181843	9857	181843	<triplet> Nettie Johnson <subj> Navy <obj> Work	1	en	<entity> Navy </entity> spokeswoman Lt. <entity> Nettie Johnson </entity> was unable to say immediately whether the aircraft had experienced problems from faulty check and drain valves .
test-59	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-59_16k.wav:2528:191349	10275	191349	<triplet> Francisco Rojas <subj> Pemex <obj> Work	1	en	<entity> Pemex </entity> Director <entity> Francisco Rojas </entity> told a news conference Wednesday that the production of crude oil , gasoline and petrochemicals had returned to normal .
test-60	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-60_16k.wav:2492:307439	15616	307439	<triplet> Ricardo Camero Cardiel <subj> Ciudad Madero <obj> Live	1	en	The government news agency <entity> Notimex </entity> reported later that leaders of the union 's locals had designated <entity> Ricardo Camero Cardiel </entity> , a local leader and senator from the northeastern city of <entity> Ciudad Madero </entity> , the union 's new secretary-general .
test-61	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-61_16k.wav:2489:212210	8743	212210	<triplet> Aussedat-Rey SA <subj> Europe <obj> Base	1	en	Details of the ` ` friendly ' ' tender offer for <entity> Aussedat-Rey SA </entity> , <entity> Europe </entity> 's leading manufacturer of photocopy paper , were not disclosed .
test-63	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-63_16k.wav:2507:53813	4400	53813	<triplet> GIESSEN <subj> West Germany <obj> Locate <triplet> AP <subj> GIESSEN <obj> Base <subj> West Germany <obj> Base	1	en	<entity> GIESSEN </entity> , <entity> West Germany </entity> ( <entity> AP </entity> )
test-65	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-65_16k.wav:2615:250654	12574	250654	<triplet> Hans Guenther von Zydowitz <subj> Leica <obj> Work	1	en	<entity> Leica </entity> spokesman <entity> Hans Guenther von Zydowitz </entity> told the <entity> AP </entity> company officals estimate last year 's sales at about <entity> $60.6 million </entity> , but he declined to estimate profits .
test-66	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-66_16k.wav:2679:226697	10995	226697	<triplet> Scott Hinton <subj> Elders Futures Inc. <obj> Work	1	en	Analyst <entity> Scott Hinton </entity> of <entity> Elders Futures Inc. </entity> said the copper market seemed unsinkable , even though prices have fallen from the record highs reached in early December .
test-67	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-67_16k.wav:2524:156537	9114	156537	<triplet> James K. Batten <subj> Knight-Ridder <obj> Work	1	en	` ` The decision to sell these two newspapers was not an easy one , ' ' said <entity> James K. Batten </entity> , <entity> Knight-Ridder </entity> president and chief executive officer .
test-68	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-68_16k.wav:2525:227192	15035	227192	<triplet> Eaglebrook Plastics Inc. <subj> Chicago <obj> Base	1	en	Many communities running out of landfill space are eager to ship their bulky , plastic garbage to the <entity> Middletown </entity> plant , called <entity> Eaglebrook East </entity> , a branch of <entity> Eaglebrook Plastics Inc. </entity> of <entity> Chicago </entity> .
test-70	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-70_16k.wav:2517:151083	8325	151083	<triplet> William R. Higgins <subj> U.S. <obj> Live	1	en	Text of the statement issued by the <entity> Organization of the Oppressed on Earth </entity> claiming <entity> U.S. </entity> Marine Lt. <entity> William R. Higgins </entity> was hanged.
test-72	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-72_16k.wav:2498:161683	8812	161683	<triplet> John Jamison <subj> National Weather Service <obj> Work <triplet> National Weather Service <subj> Galveston. <obj> Base	1	en	` ` The old bugaboo is where this baby is going to hit , ' ' said <entity> John Jamison </entity> , a <entity> National Weather Service </entity> meteorologist in <entity> Galveston. </entity>
test-73	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-73_16k.wav:2523:249381	13665	249381	<triplet> Pat Epps <subj> Greenland Expedition Society <obj> Work	1	en	<entity> Pat Epps </entity> and other members of the <entity> Greenland Expedition Society </entity> suffered hunger , cold and sunburn in the hunt for the ` ` lost squadron , ' ' eight aircraft which crash landed in <entity> Greenland </entity> in <entity> 1942. </entity>
test-74	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-74_16k.wav:2456:250813	12017	250813	<triplet> Vaughan <subj> Air Force <obj> Work	1	en	<entity> Vaughan </entity> , a dog musher and Army <entity> Air Force </entity> officer , was sent by dogsled in <entity> 1942 </entity> to make sure top-secret bombsights on the bombers were destroyed or brought back.
test-76	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-76_16k.wav:2498:41534	1544	41534	<triplet> AP <subj> NEW ORLEANS <obj> Base	1	en	<entity> NEW ORLEANS </entity> ( <entity> AP </entity> )
test-77	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-77_16k.wav:2500:95463	6281	95463	<triplet> Pacific Marine Inc. <subj> Houston <obj> Base	1	en	<entity> Pacific Marine Inc. </entity> of <entity> Houston </entity> , was about <entity> 15 miles </entity> east of <entity> Grand Isle. </entity>
test-78	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-78_16k.wav:2614:192970	11390	192970	<triplet> Boise <subj> Idaho. <obj> Locate	1	en	` ` Right now , the fire season is just starting to gear up , ' ' said <entity> Sandi Sacher </entity> , spokeswoman at the federal government 's wildfire command post in <entity> Boise </entity> , <entity> Idaho. </entity>
test-79	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-79_16k.wav:2565:257872	17241	257872	<triplet> West <subj> U.S. <obj> Locate <triplet> Alaska <subj> U.S. <obj> Locate	1	en	By year 's end , <entity> 6 million acres </entity> had burned in the <entity> West </entity> and <entity> Alaska </entity> , making <entity> 1988 </entity> the worst fire season in 30 years , and , in terms of firefighting resources committed , the most expensive in <entity> U.S. </entity> history , <entity> Sacher </entity> said.
test-80	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-80_16k.wav:2461:256952	15941	256952	<triplet> Tom Van Sant <subj> Santa Monica <obj> Live	1	en	` ` That original one was knocked down for a reason by the tanks , and I presume this one was knocked down for the same reason , ' ' <entity> Santa Monica </entity> artist <entity> Tom Van Sant </entity> said Monday after the 23-foot-tall statue was found crushed and broken in pieces.
test-82	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-82_16k.wav:2579:207000	11575	207000	<triplet> Baliles <subj> Virginia <obj> Live	1	en	<entity> Bush </entity> , who acknowledged that <entity> Sununu </entity> was ` ` not quiet and retiring ' ' also had words for <entity> Virginia </entity> 's <entity> Baliles </entity> , who was stepping down after a year as chairman of the association.
test-85	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-85_16k.wav:2509:259294	15709	259294	<triplet> Shaw Yu-ming <subj> Government Information <obj> Work	1	en	With <entity> China </entity> 's crackdown on the democracy movement , ` ` the truth is finally coming out of the cruel nature of communism , ' ' said <entity> Shaw Yu-ming </entity> , director-general of <entity> Government Information </entity> , at the opening of <entity> Taiwan </entity> 's new downtown <entity> Washington </entity> information center.
test-86	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-86_16k.wav:2506:235403	14617	235403	<triplet> National Press Building <subj> Washington <obj> Locate	1	en	The <entity> Taiwan </entity> information center provides background and research material on <entity> China </entity> at a suite of offices in <entity> Washington </entity> 's <entity> National Press Building </entity> , where several hundred <entity> U.S. </entity> and international news organizations also have bureaus.
test-87	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-87_16k.wav:2487:150089	8325	150089	<triplet> Wyeth-Ayerst Laboratories <subj> Philadelphia. <obj> Base	1	en	The drug is an active ingredient in products sold under the trade name Phenergan , made by <entity> Wyeth-Ayerst Laboratories </entity> of <entity> Philadelphia. </entity>
test-89	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-89_16k.wav:2493:154862	10925	154862	<triplet> Klamath Falls <subj> Ore. <obj> Locate <triplet> Yuma <subj> Ariz. <obj> Locate	1	en	Temperatures around the nation at <entity> 3 a.m. EDT </entity> ranged from 44 degrees at <entity> Klamath Falls </entity> , <entity> Ore. </entity> , to 91 degrees at <entity> Yuma </entity> , <entity> Ariz. </entity>
test-90	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-90_16k.wav:2497:181482	10507	181482	<triplet> Fort Lewis <subj> Wash. <obj> Locate	1	en	About 1 , 000 soldiers from <entity> Fort Lewis </entity> , <entity> Wash. </entity> , were summoned to <entity> Oregon </entity> for on-the-job training before being thrown on to the front lines.
test-91	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-91_16k.wav:2512:171227	9184	171227	<triplet> Dave Olson <subj> Idaho <obj> Live <triplet> Payette National Forest <subj> Idaho <obj> Locate	1	en	` ` We 're in for a long haul , ' ' said <entity> Dave Olson </entity> of the <entity> Payette National Forest </entity> in <entity> Idaho </entity> , where more than 200 fires continued to burn.
test-93	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-93_16k.wav:2511:232668	14223	232668	<triplet> Mike Ferris. <subj> Forest Service <obj> Work	1	en	About 2 , 900 firefighters were battling blazes in the Wallowa-Whitman and the Malheur national forests near the towns of <entity> Baker </entity> , <entity> Unity </entity> , <entity> Enterprise </entity> and <entity> John Day </entity> , said <entity> Forest Service </entity> spokesman <entity> Mike Ferris. </entity>
test-94	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-94_16k.wav:2474:146347	7605	146347	<triplet> John Stembridge. <subj> North Miami <obj> Live	1	en	Also on the <entity> GOP </entity> ballot are insurance broker <entity> David Fleischer </entity> and former <entity> North Miami </entity> Mayor <entity> John Stembridge. </entity>
test-97	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-97_16k.wav:2524:111140	7558	111140	<triplet> Grand Isle <subj> La. <obj> Locate	1	en	On Monday , one man was lost from an oil rig off <entity> Grand Isle </entity> , <entity> La. </entity> , as the storm moved in.
test-98	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-98_16k.wav:2516:304684	14989	304684	<triplet> Malcolm Grant <subj> Port Arthur <obj> Live <subj> Port Arthur. <obj> Live	1	en	<entity> Port Arthur </entity> Mayor <entity> Malcolm Grant </entity> asked the 800 residents of <entity> Sabine Pass </entity> to evacuate the coastal community just west of the <entity> Louisiana </entity> line , citing the likelihood of high water closing the only highway between the town and <entity> Port Arthur. </entity>
test-99	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-99_16k.wav:2497:237802	11692	237802	<triplet> Lutie Dyson <subj> Lake Charles <obj> Live <subj> La. <obj> Live <triplet> Lake Charles <subj> La. <obj> Locate	1	en	` ` If they tell us to get out , we get out , ' ' said <entity> Lutie Dyson </entity> , 62 , who with her husband and about 65 others took shelter in a school in <entity> Lake Charles </entity> , <entity> La. </entity>
test-101	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-101_16k.wav:2491:137456	8580	137456	<triplet> Jack Frazier <subj> Rotary Club <obj> Work	1	en	But <entity> Jack Frazier </entity> , <entity> Rotary Club </entity> president , said volunteers picked up the ducks and all but four or five were accounted for.
test-102	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-102_16k.wav:2523:221050	11413	221050	<triplet> Tom Defelice <subj> Warwick <obj> Live <triplet> Disney World <subj> Florida <obj> Locate	1	en	The real lucky duck was <entity> Tom Defelice </entity> of <entity> Warwick </entity> , who won a vacation for four at <entity> Disney World </entity> in <entity> Florida </entity> after his duck crossed the finish line first in 51 : 15.
test-103	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-103_16k.wav:2765:277811	14780	277811	<triplet> Sherman Finesilver <subj> U.S. <obj> Live	1	en	<entity> U.S. </entity> District Judge <entity> Sherman Finesilver </entity> , who ordered the investigation at the request of Acting <entity> John C. Keene </entity> , said that the 23-member panel would serve for 18 months and that the term could be extended another 18 months.
test-111	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-111_16k.wav:2513:132314	9741	132314	<triplet> Joseph R. Biden <subj> Senate Judiciary Committee <obj> Work	1	en	<entity> Senate Judiciary Committee </entity> Chairman <entity> Joseph R. Biden </entity> , D-Del. , said he plans to hold four hearings on anti-flag burning proposals.
test-112	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-112_16k.wav:2483:194466	11599	194466	<triplet> Pentagon <subj> U.S. <obj> Base	1	en	But , as in many past cases dealing with the <entity> U.S. </entity> hostages , such considerations are not viewed from a strictly limited military point of view , the <entity> Pentagon </entity> officials noted.
test-114	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-114_16k.wav:2511:169521	11065	169521	<triplet> Anderson <subj> Middle East <obj> Live <subj> The Associated Press <obj> Work <triplet> The Associated Press <subj> Middle East <obj> Base	1	en	<entity> Anderson </entity> , 41 , was the chief <entity> Middle East </entity> correspondent for <entity> The Associated Press </entity> when he was kidnapped in <entity> Beirut </entity> on <entity> March 16 , 1985. </entity>
test-115	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-115_16k.wav:2480:201296	12156	201296	<triplet> Jacobsen <subj> Colorado <obj> Live	1	en	<entity> Jacobsen </entity> , speaking from his <entity> Colorado </entity> home , said sources in <entity> London </entity> told him that <entity> Anderson </entity> was to be freed last Saturday by the new Iranian government as a gesture of good will.
test-118	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-118_16k.wav:2764:133428	6862	133428	<triplet> William P. Albrecht <subj> Commodity Futures Trading Commission. <obj> Work	1	en	The president also said <entity> William P. Albrecht </entity> will remain a commissioner of the <entity> Commodity Futures Trading Commission. </entity>
test-119	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-119_16k.wav:2434:217726	9834	217726	<triplet> Ogdon <subj> Manygate Management <obj> Work	1	en	<entity> Manygate Management </entity> said <entity> Ogdon </entity> died peacefully after going into a coma following his admission to London 's <entity> Charing Cross Hospital </entity> Monday for bronchopneumonia.
test-120	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-120_16k.wav:2569:176631	7094	176631	<triplet> Debra Sweiger <subj> Issaquah <obj> Live <subj> King County <obj> Live <triplet> Issaquah <subj> King County <obj> Locate <triplet> Vaughn Van Zant. <subj> King County <obj> Live	1	en	The dead woman was identified as <entity> Debra Sweiger </entity> of <entity> Issaquah </entity> , said <entity> King County </entity> O Investigator <entity> Vaughn Van Zant. </entity>
test-122	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-122_16k.wav:4134:208175	12922	208175	<triplet> Kim Dae-jung <subj> South Korea <obj> Live	1	en	<entity> Kim Dae-jung </entity> , head of <entity> South Korea </entity> 's leading opposition party , was detained on a court warrant Wednesday for questioning in connection with a party lawmaker 's illegal trip to communist <entity> North Korea. </entity>
test-124	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-124_16k.wav:4502:194837	11808	194837	<triplet> Sierra Nevada <subj> California <obj> Locate	1	en	In <entity> California </entity> 's <entity> Sierra Nevada </entity> foothills , firefighters on Tuesday contained a blaze that burned <entity> 11 , 700 acres </entity> of brush and grassland and destroyed seven homes.
test-125	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-125_16k.wav:3847:184910	12342	184910	<triplet> Joseph S. Murphy <subj> City University <obj> Work	1	en	` ` <entity> Michael Harrington </entity> 's intellectual energy , dynamism , and social commitment enriched an entire generation , ' ' <entity> City University </entity> Chancellor <entity> Joseph S. Murphy </entity> said in the statement.
test-126	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-126_16k.wav:4526:259666	16730	259666	<triplet> Idaho <subj> West <obj> Locate <triplet> Oregon <subj> West <obj> Locate <triplet> California <subj> West <obj> Locate <triplet> Washington <subj> West <obj> Locate	1	en	Nearly all of the <entity> West </entity> 's forest firefighting crews were on front lines in <entity> Idaho </entity> , <entity> Oregon </entity> , <entity> California </entity> and <entity> Washington </entity> , prompting the call for help elsewhere , said strategists at the <entity> Boise Interagency Fire Center </entity> directing the fire fights.
test-128	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-128_16k.wav:3850:147361	9161	147361	<triplet> Jeff Widener <subj> AP <obj> Work	1	en	Eds : The <entity> AP </entity> LaserPhoto network will carry a series of pictures by staff Photographer <entity> Jeff Widener </entity> showing scenes of <entity> Bangkok </entity> slum.
test-130	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-130_16k.wav:4517:247387	13967	247387	<triplet> Ofer Bar-Yosef <subj> Harvard University <obj> Work <triplet> Bernard Vandermeersch <subj> University of Bordeaux <obj> Work <subj> France <obj> Live <triplet> University of Bordeaux <subj> France <obj> Base	1	en	<entity> Arensberg </entity> and a group of nine other professors directed by <entity> Ofer Bar-Yosef </entity> of <entity> Harvard University </entity> and <entity> Bernard Vandermeersch </entity> of the <entity> University of Bordeaux </entity> in <entity> France </entity> have studied the findings at <entity> Kebara </entity> for the past six years.
test-135	SpeechRE/IWSLT/Datasets/conll04/audio/test/test-135_16k.wav:4490:165494	9439	165494	<triplet> Lawrence Kane Jr. <subj> Cincinnati <obj> Live <subj> Ohio <obj> Live <triplet> Cincinnati <subj> Ohio <obj> Locate	1	en	<entity> Lawrence Kane Jr. </entity> of <entity> Cincinnati </entity> , <entity> Ohio </entity> 's special prosecutor in the <entity> Home State </entity> case , declined comment on any settlement possibilities.
