id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang	src_text
train-697	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-697_16k.wav:0:554325	35097	554325	<triplet> De La Pena <subj> UN <obj> Work	0	en	Major <entity> De La Pena </entity> , head of the <entity> UN </entity> peacekeeping forces in the area , has reported that weapons handed over include 886 assault rifles ( 864 " AK-47 " and two " FN " ) ( figures as published ) , 16 submachine guns ( six " RPG " , eight " RP-46 " , and two " DP " ) , 49 pistols , three mortars ( one " M-60 " and two " M-82 " ) , 12 " RPG-7 " rocket launchers , two hand grenades , and 17 antipersonnel mines .
train-698	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-698_16k.wav:0:119645	7930	119645	<triplet> Jeffrey Laitman <subj> New York <obj> Live <subj> Mount Sinai School of Medicine <obj> Work <triplet> Mount Sinai School of Medicine <subj> New York <obj> Base	0	en	Anatomist <entity> Jeffrey Laitman </entity> of <entity> New York </entity> 's <entity> Mount Sinai School of Medicine </entity> also disputed the <entity> Kebara </entity> team 's findings.
train-699	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-699_16k.wav:0:153821	10066	153821	<triplet> Elizabeth Dole <subj> U.S. <obj> Live	0	en	<entity> OSHA </entity> now wants the civil cases postponed so the case can be reviewed for possible criminal violations , <entity> U.S. </entity> <entity> Elizabeth Dole </entity> said in a statement Tuesday.
train-700	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-700_16k.wav:0:170539	11111	170539	<triplet> LeRoy <subj> New York <obj> Live	0	en	I 'm having so much fun , I may try this with Tavern on the Green , ' ' said <entity> LeRoy </entity> , an avid collector who also owns that famed <entity> New York </entity> restaurant .
train-701	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-701_16k.wav:0:83602	5678	83602	<triplet> Andrews Lock and Dam <subj> Early County <obj> Locate <subj> Ga. <obj> Locate <triplet> Early County <subj> Ga. <obj> Locate	0	en	<entity> Andrews Lock and Dam </entity> , <entity> Early County </entity> , <entity> Ga. </entity> ;
train-702	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-702_16k.wav:0:176110	11459	176110	<triplet> Cuauhtemoc Cardenas <subj> Party of the Democratic Revolution <obj> Work <subj> PRD <obj> Work <subj> Mexico <obj> Live <triplet> Party of the Democratic Revolution <subj> Mexico <obj> Base <triplet> PRD <subj> Mexico <obj> Base	0	en	As for <entity> Cuauhtemoc Cardenas </entity> , presidential candidate for the <entity> Party of the Democratic Revolution </entity> ( <entity> PRD </entity> ) , he received the support of <entity> 9 percent </entity> of the voters in central <entity> Mexico </entity> .
train-703	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-703_16k.wav:0:83230	5654	83230	<triplet> Firmin Jean-Louis <subj> Senate <obj> Work	0	en	So , they will not budge an inch , they will wait for <entity> Senate </entity> President <entity> Firmin Jean-Louis </entity> .
train-704	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-704_16k.wav:0:183171	11901	183171	<triplet> FBI <subj> United States <obj> Base	0	en	The odds of becoming a murder victim are five times greater for non-white males born now than for the overall population of the <entity> United States </entity> , the <entity> FBI </entity> said Thursday .
train-705	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-705_16k.wav:0:70972	4888	70972	<triplet> Ruby <subj> Oswald <obj> Kill	0	en	<entity> Ruby </entity> fatally shot <entity> Oswald </entity> two days after <entity> Kennedy </entity> was assassinated .
train-706	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-706_16k.wav:0:59082	4145	59082	<triplet> Michael O 'Connor. <subj> Conoco Inc. <obj> Work	0	en	` ` We 've evacuated everybody , ' ' said <entity> Conoco Inc. </entity> spokesman <entity> Michael O 'Connor. </entity>
train-707	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-707_16k.wav:0:88430	5979	88430	<triplet> James Rovida <subj> Robert Brock <obj> Kill	0	en	Now the groom is dead and <entity> James Rovida </entity> has admitted murdering son-in-law <entity> Robert Brock </entity> .
train-708	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-708_16k.wav:0:247074	15894	247074	<triplet> Mason <subj> Public Health Service <obj> Work	0	en	From a broader perspective , <entity> Mason </entity> pointed out that he also bears responsiblity for preparing the entire <entity> Public Health Service </entity> budget , which includes the <entity> National Insitutes of Health </entity> , the <entity> O and Drug Administration </entity> and several lesser known agencies.
train-709	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-709_16k.wav:0:353331	22535	353331	<triplet> Fred Eckhard <subj> U.N. <obj> Work	0	en	<entity> U.N. </entity> financial spokesman <entity> Fred Eckhard </entity> said Wednesday that just 86 of the 159 member nations paid all their dues through the end of <entity> 1988 </entity> , leaving the world body <entity> $394.9 million </entity> in arrears in the regular budget and <entity> $355.2 million </entity> in debt for peacekeeping operations .
train-710	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-710_16k.wav:0:200630	12992	200630	<triplet> Taj Mahal <subj> Atlantic City <obj> Locate	0	en	<entity> Trump </entity> plans to display the window in the <entity> Taj Mahal </entity> , a hotel he 's building in <entity> Atlantic City </entity> , according to <entity> Patti Fox </entity> , who bid on <entity> Trump </entity> 's behalf after he made a brief appearance at the auction .
train-711	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-711_16k.wav:0:185403	12040	185403	<triplet> Reynie Ortiz <subj> U S West International <obj> Work	0	en	<entity> Reynie Ortiz </entity> , resident of <entity> U S West International </entity> , said the franchise is important because <entity> Hong Kong </entity> is growing as an international trade center and a gateway to Asian business.
train-712	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-712_16k.wav:0:15614	1428	15614	<triplet> AP <subj> WASHINGTON <obj> Base	0	en	<entity> WASHINGTON </entity> ( <entity> AP </entity> )
train-713	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-713_16k.wav:0:151219	9904	151219	<triplet> Richard Celeste <subj> Ohio <obj> Live	0	en	But <entity> Ohio </entity> Gov. <entity> Richard Celeste </entity> , a Democrat , said <entity> Bush </entity> 's remarks were too little considering <entity> Bush </entity> 's campaign claim to be ` ` the education president. ' '
train-714	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-714_16k.wav:0:211403	13665	211403	<triplet> Leon Czolgosz <subj> President William McKinley <obj> Kill	0	en	Today 's highlight in history : On <entity> Sept. </entity> 6 , 1901 , <entity> President William McKinley </entity> was shot by anarchist <entity> Leon Czolgosz </entity> at the Pan-American <entity> Exposition </entity> in <entity> Buffalo , N.Y. </entity>
train-715	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-715_16k.wav:0:163478	10670	163478	<triplet> Kosovo <subj> Serbia <obj> Locate	0	en	<entity> Serbia </entity> 's southern province of <entity> Kosovo </entity> , where the first Serbian state was created in the early Middle Ages , is mostly populated by the ethnic <entity> Albanian </entity> minority .
train-716	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-716_16k.wav:0:169052	11018	169052	<triplet> Channel Islands <subj> Europe <obj> Locate	0	en	The <entity> Channel Islands </entity> were occupied from <entity> June 30 , 1940 </entity> , to <entity> May 9 , 1945 </entity> , and were among the last places in <entity> Europe </entity> to be liberated.
train-717	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-717_16k.wav:0:216977	14014	216977	<triplet> San Antonio <subj> Texas <obj> Locate	0	en	A hearing is set Wednesday in federal court in <entity> San Antonio </entity> , <entity> Texas </entity> , where <entity> Popeyes </entity> is fighting ` ` poison pill ' ' anti-takeover bylaws which <entity> Church 's </entity> adopted <entity> Nov. 4 , </entity> more than a week after <entity> Popeyes </entity> made its offer .
train-718	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-718_16k.wav:0:160877	10507	160877	<triplet> James Earl Ray <subj> Rev. Martin Luther King Jr. <obj> Kill	0	en	After nearly two decades in prison for the assassination of the <entity> Rev. Martin Luther King Jr. </entity> , <entity> James Earl Ray </entity> says he would trade places with the hostages in <entity> Lebanon </entity> .
train-719	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-719_16k.wav:0:277910	17822	277910	<triplet> Dade County <subj> Fla. <obj> Locate <triplet> Rochester <subj> N.Y. <obj> Locate	0	en	In <entity> Pittsburgh </entity> , <entity> Dade County </entity> , <entity> Fla. </entity> , and <entity> Rochester </entity> , <entity> N.Y. </entity> , teacher unions and school administrators have beaten their swords into reform-minded contracts that boost teacher pay and power while making them directly accountable for their students ' performance .
train-720	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-720_16k.wav:0:143789	9439	143789	<triplet> Sirhan <subj> Kennedy <obj> Kill	0	en	<entity> Sirhan </entity> , a <entity> Jerusalem-born </entity> <entity> Christian </entity> Arab , was sentenced to death for <entity> Kennedy </entity> 's murder but was spared the <entity> San Quentin </entity> gas chamber after <entity> California </entity> 's death penalty law was overturned in 1972 by the state <entity> Supreme Court </entity> .
train-721	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-721_16k.wav:0:111466	7419	111466	<triplet> Lucille Ball <subj> New York <obj> Live	0	en	<entity> Lucille Ball </entity> was mourned <entity> Wednesday </entity> by the western <entity> New York </entity> hometown she left for <entity> Hollywood </entity> more than half a century ago .
train-722	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-722_16k.wav:0:103294	6908	103294	<triplet> Anton Valukas <subj> U.S. <obj> Live	0	en	<entity> U.S. </entity> Attorney <entity> Anton Valukas </entity> said the investigation into corrupt trading practices is still continuing .
train-723	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-723_16k.wav:0:153078	10020	153078	<triplet> John Kennedy <subj> United States <obj> Live	0	en	` ` The luck was that the book came out at a time when there was a president of the <entity> United States </entity> who read books , <entity> John Kennedy </entity> , and he read it , ' ' <entity> Harrington </entity> said.
train-724	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-724_16k.wav:0:159026	10391	159026	<triplet> Ontario airport <subj> Los Angeles <obj> Locate	0	en	` ` It was torn to shreds , ' ' said <entity> Beatrice Martinez </entity> , public relations secretary at the <entity> Ontario airport </entity> , about <entity> 40 miles </entity> east of <entity> Los Angeles </entity> .
train-725	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-725_16k.wav:0:25645	2055	25645	<triplet> CLARIN <subj> Buenos Aires <obj> Base	0	en	<entity> Buenos Aires </entity> <entity> CLARIN </entity>
train-726	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-726_16k.wav:0:114067	7582	114067	<triplet> Mark David Chapman <subj> Lennon <obj> Kill	0	en	<entity> Lennon </entity> was murdered outside his <entity> Upper West Side </entity> home on <entity> Dec. </entity> 8 , 1980 , by <entity> Mark David Chapman </entity> .
train-727	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-727_16k.wav:0:95493	6421	95493	<triplet> Mark David Chapman <subj> Lennon <obj> Kill	0	en	<entity> Lennon </entity> turned , and <entity> Mark David Chapman </entity> shot him five times with a .38 revolver. ;
train-728	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-728_16k.wav:0:177973	11575	177973	<triplet> Nelson <subj> Abbott <obj> Live	0	en	In <entity> Waco </entity> , near <entity> Nelson </entity> 's hometown of <entity> Abbott </entity> , auto parts salesman <entity> Dave Crowe </entity> proposed that fans join ` ` <entity> Willie Aid </entity> ' ' by mailing donations straight to the <entity> IRS. </entity>
train-729	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-729_16k.wav:0:692896	43758	692896	<triplet> Norma Cano <subj> Papa Egoro Movement <obj> Work <triplet> Rolando Miller <subj> Papa Egoro Movement <obj> Work <triplet> Norma Cano <subj> Papa Egoro Movement <obj> Work <triplet> Rolando Miller <subj> Papa Egoro Movement <obj> Work	0	en	As for the " candidates for 1994-1999 legislators , " the <entity> CNTP </entity> recommends that " workers and popular movements support the candidates committed to our efforts and suggests the names of two candidates from the <entity> Papa Egoro Movement </entity> : <entity> Norma Cano </entity> in electoral circuit 8.6 , and <entity> Rolando Miller </entity> in circuit 8.9 , whom the workers describe as " great fighters . " ( quotation marks as published ) The <entity> CNTP </entity> feels that <entity> Norma Cano </entity> is a " labor leader with vast experience , " and that <entity> Rolando Miller </entity> is a union champion " who showed ability and honesty in the struggle against the neoliberal and persecution policies of the current regime . "
train-730	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-730_16k.wav:0:141933	9323	141933	<triplet> Mario Cuomo <subj> New York <obj> Live	0	en	But <entity> New York </entity> Gov. <entity> Mario Cuomo </entity> , who enthusiastically joined in the chorus , interrupted his own praise for <entity> Kean </entity> to add a bit of explanation.
train-731	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-731_16k.wav:0:163477	10670	163477	<triplet> Mark David Chapman <subj> John Lennon <obj> Kill	0	en	<entity> Mark David Chapman </entity> , convicted of killing <entity> John Lennon </entity> ; and <entity> R. Foster Winans </entity> , a former <entity> Wall Street Journal </entity> reporter convicted of insider trading. ;
train-732	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-732_16k.wav:0:262301	16846	262301	<triplet> Lee Harvey Oswald <subj> President John F. Kennedy <obj> Kill	0	en	Ten years ago : Former <entity> President Gerald R. Ford </entity> , a member of the <entity> Warren Commission </entity> that investigated <entity> President John F. Kennedy </entity> 's assassination , told a <entity> House </entity> committee he stood by the commission 's basic finding that assassin <entity> Lee Harvey Oswald </entity> had acted alone .
train-733	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-733_16k.wav:0:57596	4052	57596	<triplet> Yuriy Tyssovsky <subj> ITAR-TASS <obj> Work	0	en	( By <entity> ITAR-TASS </entity> diplomatic correspondent <entity> Yuriy Tyssovsky </entity> )
train-734	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-734_16k.wav:0:170911	11134	170911	<triplet> James Earl Ray <subj> King <obj> Kill	0	en	The hearing was announced last week for <entity> James Earl Ray </entity> , 60 , serving 99 years for assassinating <entity> King </entity> in <entity> Memphis </entity> on <entity> April </entity> 4 , 1968 .
train-735	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-735_16k.wav:0:277907	17822	277907	<triplet> Aramar Experimental Center <subj> Ipero <obj> Locate <subj> Sao Paulo <obj> Locate <triplet> Ipero <subj> Sao Paulo <obj> Locate	0	en	And at the same time , the country is protecting the secrecy of the military program for building a nuclear-powered submarine , a program that is being carried out in an extremely efficient manner by the <entity> Navy </entity> at the <entity> Aramar Experimental Center </entity> in <entity> Ipero </entity> , <entity> Sao Paulo </entity> .
train-736	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-736_16k.wav:0:248933	16010	248933	<triplet> Turiguano <subj> Cuba <obj> Locate	0	en	The largest biogas plant in <entity> Cuba </entity> was built on the island of <entity> Turiguano </entity> and it has the capacity of generating <entity> 2 , 000 cubic meters </entity> of methane gas per day through the process of fermenting the manure obtained from a nearby cattle ranch .
train-737	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-737_16k.wav:0:144532	9486	144532	<triplet> Klemow <subj> Associated Press <obj> Work <subj> IAI <obj> Work	0	en	A tough-talking former <entity> Associated Press </entity> reporter now representing <entity> IAI </entity> in <entity> Washington </entity> , <entity> Klemow </entity> protects the Arrow as if it were his own child .
train-738	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-738_16k.wav:0:96605	6490	96605	<triplet> Immigration and Naturalization Service <subj> U.S. <obj> Base	0	en	<entity> Redman </entity> said two employees of the <entity> U.S. </entity> <entity> Immigration and Naturalization Service </entity> would go to <entity> Moscow </entity> to help handle the processing .
train-739	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-739_16k.wav:0:275307	17659	275307	<triplet> Dwight D. Eisenhower <subj> Denison , Tex. <obj> Live <triplet> E. Day St. <subj> Denison , Tex. <obj> Locate	0	en	<entity> Dwight D. Eisenhower </entity> ( 34th President ) : Born <entity> Oct. </entity> 14 , 1890 , <entity> Denison , Tex. </entity> , in a two-story white frame house on what is now the <entity> Eisenhower State Historic Site </entity> , 208 <entity> E. Day St. </entity> , <entity> Denison , Tex. </entity> , ( 214 ) 465-8908 .
train-740	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-740_16k.wav:0:152338	9973	152338	<triplet> Morihiro Hosokawa <subj> Japan <obj> Live	0	en	<entity> Morihiro Hosokawa </entity> , <entity> Japan </entity> 's prime , recently confirmed that he was " very strongly concerned " by <entity> North Korea </entity> 's growing military strength .
train-741	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-741_16k.wav:0:94378	6351	94378	<triplet> Sinclair Lewis <subj> Sauk Center , Minn <obj> Live	0	en	In 1885 , author <entity> Sinclair Lewis </entity> was born in <entity> Sauk Center , Minn </entity> .
train-742	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-742_16k.wav:0:143417	9416	143417	<triplet> Brutus <subj> Julius Caesar <obj> Kill	0	en	A coin struck by <entity> Brutus </entity> to commemorate the assassination of <entity> Julius Caesar </entity> in 44 B.C. sold for $99 , 000.
train-743	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-743_16k.wav:0:238898	15384	238898	<triplet> Memphis <subj> Tenn. <obj> Locate	0	en	Rainfall , heavy over the lower <entity> Mississippi </entity> and <entity> Tennessee valleys </entity> in recent days left streams in <entity> Tennessee </entity> , <entity> Kentucky </entity> and northern <entity> Alabama </entity> flowing near bankful , and flooded some streets in <entity> Memphis </entity> , <entity> Tenn. </entity> , during rush hour .
train-744	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-744_16k.wav:0:48307	3472	48307	<triplet> METEOROLOGIYA I GIDROLOGIYA <subj> Moscow <obj> Base	0	en	947N0051B <entity> Moscow </entity> <entity> METEOROLOGIYA I GIDROLOGIYA </entity> in Russian No. 4 , Apr 94 ( manuscript received <entity> 14 Dec 93 </entity> ) pp 101-112
train-745	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-745_16k.wav:0:140817	9253	140817	<triplet> Herbert Clark Hoover <subj> West Branch , Iowa <obj> Live	0	en	<entity> Herbert Clark Hoover </entity> , the 31st president of the <entity> United States </entity> , was born in <entity> West Branch , Iowa </entity> , in 1874 .
train-746	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-746_16k.wav:0:201747	13062	201747	<triplet> Sirhan Bishara Sirhan <subj> Kennedy <obj> Kill	0	en	That same day , a grand jury in <entity> Los Angeles </entity> indicted <entity> Sirhan Bishara Sirhan </entity> , a Jordanian citizen , on a charge of first-degree murder in the assassination of <entity> Kennedy </entity> two days earlier .
train-747	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-747_16k.wav:0:163115	10647	163115	<triplet> Deniz Baykal <subj> CHP <obj> Work <subj> Republican People 's Party <obj> Work	0	en	<entity> CHP </entity> ( <entity> Republican People 's Party </entity> ) leader <entity> Deniz Baykal </entity> said : I hope that this decision will not turn into a protest , for then a difficult situation will arise .
train-748	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-748_16k.wav:0:285709	18309	285709	<triplet> International Court of Justice <subj> The Hague <obj> Base <subj> The Hague <obj> Base	0	en	Beside the dispute over the Gabcikovo hydroelectric project itself which was taken to the <entity> International Court of Justice </entity> in <entity> The Hague </entity> last July , <entity> Bratislava </entity> and <entity> Budapest </entity> are also in disagreement over the temporary water regime on the <entity> Danube </entity> to function until a verdict is passed in <entity> The Hague </entity> .
train-749	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-749_16k.wav:0:206211	13340	206211	<triplet> K mart <subj> Niagara Falls <obj> Base	0	en	<entity> Viscomi </entity> was shot in the back in <entity> 1979 </entity> by <entity> John Hoopsick </entity> , who held a longtime grudge against him , and who hours earlier purchased the shotgun and ammunition at a <entity> K mart </entity> store in <entity> Niagara Falls </entity> .
train-750	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-750_16k.wav:0:171655	11181	171655	<triplet> Mitch McConnell <subj> U.S. <obj> Live	0	en	<entity> U.S. </entity> Sen. <entity> Mitch McConnell </entity> , who attended church in south <entity> Louisville </entity> with <entity> Higgins </entity> in the <entity> 1950s </entity> , recommended he be given the nation 's highest honor , the Medal of Honor.
train-751	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-751_16k.wav:0:76915	5260	76915	<triplet> Sirhan Bishara Sirhan <subj> Kennedy <obj> Kill	0	en	<entity> Kennedy </entity> 's assassin , <entity> Sirhan Bishara Sirhan </entity> , was immediately arrested .
train-752	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-752_16k.wav:0:120011	7953	120011	<triplet> Robert Isaacks <subj> High Island. <obj> Live	0	en	It 's doing a lot of wind damage , ' ' said <entity> Robert Isaacks </entity> , an emergency medical technician on <entity> High Island. </entity>
train-753	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-753_16k.wav:0:121868	8069	121868	<triplet> Evendale <subj> Ohio <obj> Locate	0	en	<entity> National Transportation Safety Board </entity> investigators at the <entity> Evendale </entity> , <entity> Ohio </entity> , <entity> General Electric </entity> plant plan to take the engine apart and try to determine the sequence of events that led up to the <entity> July 19 </entity> crash of <entity> United Airlines </entity> Flight 232 , in which 111 people died.
train-754	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-754_16k.wav:0:200630	12992	200630	<triplet> James Earl Ray <subj> Dr. Martin Luther King Jr. <obj> Kill	0	en	In 1977 , <entity> James Earl Ray </entity> , the convicted assassin of civil rights leader <entity> Dr. Martin Luther King Jr. </entity> , was recaptured following his escape from a <entity> Tennessee </entity> prison <entity> June </entity> 10 .
train-755	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-755_16k.wav:0:189113	12272	189113	<triplet> Oswald <subj> Kennedy <obj> Kill	0	en	<entity> Oswald </entity> was arrested during a showing of ` ` War Is Hell ' ' 80 minutes after shooting <entity> Kennedy </entity> from the sixth floor of the book depository on <entity> Nov. </entity> 22 , 1963 .
train-756	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-756_16k.wav:0:80630	5492	80630	<triplet> MIDDLETOWN <subj> N.Y . <obj> Locate	0	en	<entity> MIDDLETOWN </entity> , <entity> N.Y . </entity>
train-757	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-757_16k.wav:0:23044	1893	23044	<triplet> DAO SIAM <subj> Bangkok <obj> Base	0	en	<entity> Bangkok </entity> <entity> DAO SIAM </entity>
train-758	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-758_16k.wav:0:139704	9184	139704	<triplet> Albrecht <subj> University of Iowa <obj> Work <subj> CFTC <obj> Work	0	en	<entity> Albrecht </entity> , 54 , is a former <entity> University of Iowa </entity> professor of economics and dean who has been on the <entity> CFTC </entity> since last year.
train-759	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-759_16k.wav:0:115553	7674	115553	<triplet> Fred Farrar <subj> FAA <obj> Work	0	en	<entity> FAA </entity> spokesman <entity> Fred Farrar </entity> said Tuesday the timer assembly could not have caused the British Midland crash .
train-760	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-760_16k.wav:0:242618	15616	242618	<triplet> Ted Weiss <subj> House <obj> Work	0	en	` ` It would be helpful if you folks would provide leadership , ' ' shot back Rep. <entity> Ted Weiss </entity> , D-N.Y. , chairman of the <entity> House </entity> oversight subcommittee grilling <entity> Mason </entity> and other administration officials about a broad range of AIDS programs.
train-761	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-761_16k.wav:0:100692	6746	100692	<triplet> Mark David Chapman <subj> Lennon <obj> Kill	0	en	<entity> Lennon </entity> was murdered by <entity> Mark David Chapman </entity> outside the <entity> Dakota </entity> on <entity> Dec. </entity> 8 , 1980 .
train-762	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-762_16k.wav:0:132270	8719	132270	<triplet> Jessica Lange <subj> Minnesota <obj> Live	0	en	It stars <entity> Jessica Lange </entity> , his live-in lover , and was shot entirely in northern <entity> Minnesota </entity> , where she was born and grew up .
train-763	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-763_16k.wav:0:150107	9834	150107	<triplet> Mary Fisher <subj> Louisville <obj> Live <subj> Okolona <obj> Live	0	en	<entity> Higgins </entity> ' sister , <entity> Mary Fisher </entity> , said from her home in the <entity> Louisville </entity> suburb of <entity> Okolona </entity> that she believed <entity> Higgins </entity> ' was dead before she saw the videotape.
train-764	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-764_16k.wav:0:290545	18611	290545	<triplet> Anzio <subj> Italy <obj> Locate <triplet> Normandy <subj> France <obj> Locate	0	en	He specifically mentioned ` ` why the pilgrims came ' ' to <entity> America </entity> from <entity> Europe </entity> in the 17th century in quest of religious freedom , ` ` who <entity> Jimmy Doolittle </entity> was , and what those 30 seconds over <entity> Tokyo </entity> meant , ' ' as well as the battle at <entity> Anzio </entity> , <entity> Italy </entity> , and the landing at <entity> Normandy </entity> , <entity> France </entity> .
train-765	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-765_16k.wav:0:254129	16336	254129	<triplet> Lee Harvey Oswald <subj> Kennedy <obj> Kill	0	en	Most of the work conducted by the <entity> Warren Commission </entity> , which concluded that <entity> Lee Harvey Oswald </entity> acted alone in the <entity> Kennedy </entity> slaying , has been opened to the public , a move that has helped researchers evaluate _ and in many cases strongly criticize _ that investigation .
train-766	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-766_16k.wav:0:53511	3797	53511	<triplet> Larami Corp. <subj> Philadelphia. <obj> Base	0	en	They were imported by <entity> Larami Corp. </entity> of <entity> Philadelphia. </entity>
train-767	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-767_16k.wav:0:88063	5956	88063	<triplet> George Proctor <subj> U.S. <obj> Live	0	en	<entity> U.S. </entity> Bankruptcy Judge <entity> George Proctor </entity> on Friday authorized appointment of <entity> Bakst </entity> as trustee.
train-768	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-768_16k.wav:0:254873	16382	254873	<triplet> Ramiro de Leon Carpio <subj> Guatemala City <obj> Live	0	en	( Text ) <entity> Guatemala City </entity> , <entity> 2 Feb </entity> ( ACAN-EFE ) -- Guatemalan President <entity> Ramiro de Leon Carpio </entity> today offered a 10-percent adjustment of fuel transportation tariffs to end the strike that businessmen in that sector began on <entity> 1 February </entity> .
train-769	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-769_16k.wav:0:249300	16034	249300	<triplet> Herschel Grynszpan <subj> German Embassy Third Secretary Ernst vom Rath <obj> Kill	0	en	They found it when <entity> Herschel Grynszpan </entity> , a 17-year-old <entity> Jew </entity> enraged by his family 's deportation to <entity> Poland </entity> , shot and mortally wounded <entity> German Embassy Third Secretary Ernst vom Rath </entity> in <entity> Paris </entity> on <entity> Nov. </entity> 7 , 1938 .
train-770	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-770_16k.wav:0:188741	12249	188741	<triplet> Larry Jinks <subj> San Jose Mercury News <obj> Work <triplet> William A. Ott <subj> San Jose Mercury News <obj> Work	0	en	<entity> Larry Jinks </entity> has been named publisher of the <entity> San Jose Mercury News </entity> , succeeding <entity> William A. Ott </entity> , who will become the newspaper 's chairman , the <entity> Knight-Ridder , Inc. </entity> announced Thursday .
train-771	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-771_16k.wav:0:167944	10948	167944	<triplet> Allen Harker <subj> Coast Guard 's 8th District headquarters <obj> Work	0	en	The number of lift boats involved in accidents is higher than normal , ' ' said Lt. <entity> Allen Harker </entity> , a marine inspector at the <entity> Coast Guard 's 8th District headquarters </entity> .
